咪咕频道,#genre# 
河南卫视频效,http://t.061899.xyz/tl/tl.php?id=hnws
江西卫视频效,http://t.061899.xyz/tl/tl.php?id=jxws
四川卫视频效,http://t.061899.xyz/tl/tl.php?id=scws
重庆卫视频效,http://t.061899.xyz/tl/tl.php?id=cqws
贵州卫视频效,http://t.061899.xyz/tl/tl.php?id=gzws
湖北卫视频效,http://t.061899.xyz/tl/tl.php?id=hubws
广西卫视频效,http://t.061899.xyz/tl/tl.php?id=gxws
东南卫视频效,http://t.061899.xyz/tl/tl.php?id=dnws
海南卫视频效,http://t.061899.xyz/tl/tl.php?id=hinws
青海卫视频效,http://t.061899.xyz/tl/tl.php?id=qhws
吉林卫视频效,http://t.061899.xyz/tl/tl.php?id=jlws
兵团卫视频效,http://t.061899.xyz/tl/tl.php?id=btws
西藏卫视频效,http://t.061899.xyz/tl/tl.php?id=xzws
内蒙古视频效,http://t.061899.xyz/tl/tl.php?id=nmgws
黑龙江视频效,http://t.061899.xyz/tl/tl.php?id=hljws
CCTV-01频效,http://k.061899.xyz/m.php?id=cctv1
CCTV-02频效,http://k.061899.xyz/m.php?id=cctv2
CCTV-03频效,http://k.061899.xyz/m.php?id=cctv3
CCTV-04频效,http://k.061899.xyz/m.php?id=cctv4
CCTV-05频效,http://k.061899.xyz/m.php?id=cctv5
CCTV-5+频效,http://k.061899.xyz/m.php?id=cctv5p
CCTV-06频效,http://k.061899.xyz/m.php?id=cctv6
CCTV-07频效,http://k.061899.xyz/m.php?id=cctv7
CCTV-08频效,http://k.061899.xyz/m.php?id=cctv8
CCTV-09频效,http://k.061899.xyz/m.php?id=cctv9
CCTV-10频效,http://k.061899.xyz/m.php?id=cctv10
CCTV-11频效,http://k.061899.xyz/m.php?id=cctv11
CCTV-12频效,http://k.061899.xyz/m.php?id=cctv12
CCTV-13频效,http://k.061899.xyz/m.php?id=cctv13
CCTV-14频效,http://k.061899.xyz/m.php?id=cctv14
CCTV-15频效,http://k.061899.xyz/m.php?id=cctv15
CCTV-16频效,http://k.061899.xyz/m.php?id=cctv16
CCTV-17频效,http://k.061899.xyz/m.php?id=cctv17
北京卫视频效,http://k.061899.xyz/m.php?id=bjws
东方卫视频效,http://k.061899.xyz/m.php?id=dfws
浙江卫视频效,http://k.061899.xyz/m.php?id=zjws
江苏卫视频效,http://k.061899.xyz/m.php?id=jsws
湖南卫视频效,http://k.061899.xyz/m.php?id=hunws
广东卫视频效,http://k.061899.xyz/m.php?id=gdws
深圳卫视频效,http://k.061899.xyz/m.php?id=szws
天津卫视频效,http://k.061899.xyz/m.php?id=tjws
安徽卫视频效,http://k.061899.xyz/m.php?id=ahws
山东卫视频效,http://k.061899.xyz/m.php?id=sdws
辽宁卫视频效,http://k.061899.xyz/m.php?id=lnws
河北卫视频效,http://k.061899.xyz/m.php?id=hbws
河南卫视频效,http://k.061899.xyz/m.php?id=hnws
江西卫视频效,http://k.061899.xyz/m.php?id=jxws
四川卫视频效,http://k.061899.xyz/m.php?id=scws
重庆卫视频效,http://k.061899.xyz/m.php?id=cqws
贵州卫视频效,http://k.061899.xyz/m.php?id=gzws
湖北卫视频效,http://k.061899.xyz/m.php?id=hubws
广西卫视频效,http://k.061899.xyz/m.php?id=gxws
东南卫视频效,http://k.061899.xyz/m.php?id=dnws
海南卫视频效,http://k.061899.xyz/m.php?id=hinws
青海卫视频效,http://k.061899.xyz/m.php?id=qhws
吉林卫视频效,http://k.061899.xyz/m.php?id=jlws
兵团卫视频效,http://k.061899.xyz/m.php?id=btws
西藏卫视频效,http://k.061899.xyz/m.php?id=xzws
内蒙古视频效,http://k.061899.xyz/m.php?id=nmgws
黑龙江视频效,http://k.061899.xyz/m.php?id=hljws

经典爱看,#genre#

重温经典,http://111.221.137.155:44330/tsfile/live/1003_1.m3u8?key=txiptv
重温经典,http://push-rtmp-hs-spe-f5.douyincdn.com/live/awei_cwjd.flv
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典北京,http://aikuai2.xuran1983.cn:2008/udp/225.1.8.39:8002
重温经典影视,http://www.vikingfirst.top:8188/udp/239.253.254.81:8000
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519
经典电影轮播,rtmp://live.gxrb.com.cn/pull/red_movies_0501
苏州电影娱乐信息,https://live-auth.51kandianshi.com/szgd/csztv4.m3u8
冰冰影厅,http://zzy789.xyz/douyu1.php?id=74374
奇光剧场,http://zzy789.xyz/douyu1.php?id=11849873

奇光影院,http://zzy789.xyz/douyu1.php?id=8009547
奇光动漫剧场,http://3501776.xyz:35455/douyu/12560807
 
CHC动作电影,http://223.82.161.157:899/hls/54/index.m3u8
CHC家庭影院,http://223.82.161.157:899/hls/53/index.m3u8
CHC影迷电影,http://223.82.161.157:899/hls/51/index.m3u8
CHC动作电影,http://58.19.180.108:9981/stream/channelid/1782708396?profile=pass
CHC影迷电影,http://58.19.180.108:9981/stream/channelid/473633391?profile=pass
CHC家庭影院,http://58.19.180.108:9981/stream/channelid/2141017443?profile=pass

万马影视,https://isus.cc/php/huya.php?id=20588024
粤语电影,http://huanqiuzhibo.cn/manifest/douyu.php?id=1226741
金庸影院,http://zzy789.xyz/douyu1.php?id=9285904
台剧影院,http://zzy789.xyz/douyu1.php?id=7655471
奶虫影院,http://zzy789.xyz/douyu1.php?id=263824
刀刀影院,http://zzy789.xyz/douyu1.php?id=747764
橙記港剧,http://zzy789.xyz/douyu1.php?id=4549169
热门港剧,http://zzy789.xyz/douyu1.php?id=5522351
经典剧集,http://zzy789.xyz/douyu1.php?id=6863367

古剑奇谭,https://isus.cc/php/huya.php?id=23824164
神雕侠侣,https://isus.cc/php/huya.php?id=11352964
魔幻手机1,http://dns.yiandrive.com:13571/huya/11352966
西游记,http://dns.yiandrive.com:13571/huya/26355861
POPC,http://fr-us7.jdiptv.cc/live/popc.m3u8

1905电影,http://150.138.77.132:10037/1905电影网.php?id=1905
1905国内电影B,http://120.76.248.139/live/lunbo/ssdy.m3u8
CHC影迷电影,http://120.236.126.156:55455/mgtv/952383261.m3u8
CHC动作电影,http://120.236.126.156:55455/mgtv/644368714.m3u8
CHC家庭影院,http://120.236.126.156:55455/mgtv/644368373.m3u8

CHC家庭影院,http://223.100.63.144:880/dx93.m3u8
CHC影迷电影,http://223.100.63.144:880/dx101.m3u8
CHC动作电影,http://223.100.63.144:880/dx100.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8
星空卫视,http://iot-mqqt.111yao.cn:8080/live/diyp_xingkong.m3u8
星空国际,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
凤凰电影,http://iot-mqqt.111yao.cn:8080/live/diyp_fhdy.m3u8
星空电影,http://iot-mqqt.111yao.cn:8080/live/diyp_starmovies.m3u8
星空音乐,http://iot-mqqt.111yao.cn:8080/live/diyp_channelv.m3u8


峨眉电影4k,http://60.255.72.119:4022//udp/239.132.1.87:5000
Y+剧场,http://hms3659nc3747353871.live.aikan.miguvideo.com/PLTV/88888888/224/3221230226/1.m3u8?tenantId=8601&accountinfo=~~V2.0~SSxnh2gPZaV_9wZMz86ofwc38bf04ecfc078f584095a9c6e91b9e1~3twbaBwUaqzfkJ5qW9C0gp1C11OJXhanim-P8XrfoHFX-jV3R0FL2wbo-VR8pOhzd5938d01ed8f640cebb709a281e7b1d3~ExtInfo9W1qynAo8QtSBzK-JlHBbQ3bb1f3410d135b117fdf58086980a86d:20240603131532:UTC,c864060416ccf5986b3e5940417477879245774,117.148.130.144,20240603131532,4444444684,c864060416ccf5986b3e5940417477879245774,-1,0,1,,,2,1000000201,,,2,23,0,241,9ec0a2dcdcfd4259318d50a38cde552c,,,1,1,140151867,END&fbl=

凤凰中文,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=cn
凤凰资讯,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=info
凤凰香港,http://139.196.228.200:5678/%E5%85%AC%E4%BC%97%E5%8F%B7%E6%90%9E%E6%9C%BA%E5%A4%A7%E5%B8%88/fhx.php?id=hk

凤凰电影,http://221.7.175.154:8445/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0

凤凰中文,http://203.205.191.53/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰资讯,http://203.205.191.53/qctv.fengshows.cn/live/0701pin72.m3u8
凤凰香港,http://203.205.191.53/qctv.fengshows.cn/live/0701phk72.m3u8
如东,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8
搜狐剧场,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv


经典轮播,#genre#

电视剧场一,http://120.24.172.11:50001/huya/29465862
电视剧场二,http://120.24.172.11:50001/huya/11336591
电视剧场三,http://120.24.172.11:50001/huya/21059563
电视剧场四,http://120.24.172.11:50001/huya/26355783
电视剧场五,http://120.24.172.11:50001/huya/11352912
电视剧场六,http://120.24.172.11:50001/huya/11352936
电视剧场七,http://120.24.172.11:50001/huya/21059630
电视剧场八,http://120.24.172.11:50001/huya/26355775
电视剧场九,http://120.24.172.11:50001/huya/21059594
电视剧场十,http://120.24.172.11:50001/huya/11336592
电视剧场十一,http://120.24.172.11:50001/huya/11602088.fl
亮剑,http://120.24.172.11:50001/huya/30080238
漫长的季节,http://120.24.172.11:50001/huya/11342393
电视剧场一,http://120.24.172.11:50001/huya/29465862
电视剧场二,http://120.24.172.11:50001/huya/11336591
电视剧场三,http://120.24.172.11:50001/huya/21059563
电视剧场四,http://120.24.172.11:50001/huya/26355783
电视剧场五,http://120.24.172.11:50001/huya/11352912
电视剧场六,http://120.24.172.11:50001/huya/11352936
电视剧场七,http://120.24.172.11:50001/huya/21059630
电视剧场八,http://120.24.172.11:50001/huya/26355775
电视剧场九,http://120.24.172.11:50001/huya/21059594
电视剧场十,http://120.24.172.11:50001/huya/11336592
电视剧场十一,http://120.24.172.11:50001/huya/11602088
龙珠,http://120.24.172.11:50001/huya/10279885
鬼吹灯之精绝古城,http://120.24.172.11:50001/huya/11352871
鬼吹灯之怒晴湘西,http://120.24.172.11:50001/huya/11602075
鬼吹灯之龙岭迷窟,http://120.24.172.11:50001/huya/29465863
鬼吹灯之云南虫谷,http://120.24.172.11:50001/huya/11352898
梦华录,http://120.24.172.11:50001/huya/11336590
延禧攻略,http://120.24.172.11:50001/huya/26355864
民兵葛二蛋,http://120.24.172.11:50001/huya/11602072
开端,http://120.24.172.11:50001/huya/11342397
铁道游击队,http://120.24.172.11:50001/huya/11352936
笑傲江湖,http://120.24.172.11:50001/huya/23865142
康熙微服私访记,http://120.24.172.11:50001/huya/11342418
小李飞刀（焦恩俊版）,http://120.24.172.11:50001/huya/11342397
御赐小仵作,http://120.24.172.11:50001/huya/11352948
新水浒传,http://120.24.172.11:50001/huya/11342384
神雕侠侣,http://120.24.172.11:50001/huya/23865171
雍正王朝,http://120.24.172.11:50001/huya/11342439
陆小凤,http://120.24.172.11:50001/huya/29808803
三国演义（94版）,http://120.24.172.11:50001/huya/11602081
新三国演义,http://120.24.172.11:50001/huya/11352944
问心,http://120.24.172.11:50001/huya/11352890
家有儿女,http://120.24.172.11:50001/huya/29774370
风云雄霸天下,http://120.24.172.11:50001/huya/21059612
全职高手,http://120.24.172.11:50001/huya/11352901
炊事班的故事3,http://120.24.172.11:50001/huya/19524135
医馆笑传,http://120.24.172.11:50001/huya/11352891
杨光的快乐生活,http://120.24.172.11:50001/huya/11602085
陈情令,http://120.24.172.11:50001/huya/29465862
神医喜来乐,http://120.24.172.11:50001/huya/11601978
大宋提刑官,http://120.24.172.11:50001/huya/26355856
鹊刀门传奇,http://120.24.172.11:50001/huya/29805872
陈翔六点半,http://120.24.172.11:50001/huya/11274154
神探狄仁杰1,http://120.24.172.11:50001/huya/29528581
神探狄仁杰2,http://120.24.172.11:50001/huya/29793925
白鹿原,http://120.24.172.11:50001/huya/11342416
长相思,http://120.24.172.11:50001/huya/11336593
你是我的荣耀,http://120.24.172.11:50001/huya/11352920
刑事侦缉档案,http://120.24.172.11:50001/huya/23734169
芈月传,http://120.24.172.11:50001/huya/11352975
一代枭雄,http://120.24.172.11:50001/huya/11342398
庆余年,http://120.24.172.11:50001/huya/11352960
铁齿铜牙纪晓岚,http://120.24.172.11:50001/huya/11342396
士兵突击,http://120.24.172.11:50001/huya/11342430
我的团长我的团,http://120.24.172.11:50001/huya/11352910
镖行天下,http://120.24.172.11:50001/huya/11352969
雪中悍刀行,http://120.24.172.11:50001/huya/11336592
星汉灿烂·月生沧海,http://120.24.172.11:50001/huya/11336591
将夜,http://120.24.172.11:50001/huya/11352885
铁梨花,http://120.24.172.11:50001/huya/11352912
父母爱情,http://120.24.172.11:50001/huya/11602071
大染坊,http://120.24.172.11:50001/huya/11602086
地下交通站,http://120.24.172.11:50001/huya/11342433
邻里一家亲,http://120.24.172.11:50001/huya/11342426
剧集_雍正王朝,http://120.24.172.11:50001/huya/11342439
剧集_士兵突击,http://120.24.172.11:50001/huya/11342430
剧集_爱情公寓,http://120.24.172.11:50001/huya/11336726
一起看港剧(斗鱼),http://lxajh.top/tv/douyu.php?id=5061550
闯关东(斗鱼),http://lxajh.top/tv/douyu.php?id=8787737
大宋提刑官(斗鱼),http://lxajh.top/tv/douyu.php?id=11678039
欢乐颂(斗鱼),http://lxajh.top/tv/douyu.php?id=3756989
好先生(斗鱼),http://lxajh.top/tv/douyu.php?id=9650792
孙红雷【征服】(斗鱼),http://lxajh.top/tv/douyu.php?id=2726977
。
康熙微服私访记,http://zby.xjqxz.top/kxwfxhj/live.m3u8
长安十二时辰,http://zby.xjqxz.top/casrsc/live.m3u8
三生三世枕上书,http://zby.xjqxz.top/sssszss/live.m3u8

经典剧,#genre#

1,http://120.24.172.11:50001/huya/23749096
2,http://120.24.172.11:50001/huya/23735126
3,http://120.24.172.11:50001/huya/23865152
4,http://120.24.172.11:50001/huya/23903196
5,http://120.24.172.11:50001/huya/23740156
6,http://120.24.172.11:50001/huya/23728660
7,http://120.24.172.11:50001/huya/23865058
8,http://120.24.172.11:50001/huya/23734183
9,http://120.24.172.11:50001/huya/23865036
10,http://120.24.172.11:50001/huya/23734246
11,http://120.24.172.11:50001/huya/23863796
12,http://120.24.172.11:50001/huya/23749083
13,http://120.24.172.11:50001/huya/23824164
14,http://120.24.172.11:50001/huya/23863804
15,http://120.24.172.11:50001/huya/23865142
16,http://120.24.172.11:50001/huya/23903183
17,http://120.24.172.11:50001/huya/23903130
18,http://120.24.172.11:50001/huya/23734169
19,http://120.24.172.11:50001/huya/23728674
20,http://120.24.172.11:50001/huya/23865080
21,http://120.24.172.11:50001/huya/23903123
22,http://120.24.172.11:50001/huya/23864973
23,http://120.24.172.11:50001/huya/23860039
24,http://120.24.172.11:50001/huya/23865171
25,http://120.24.172.11:50001/huya/23734256
26,http://120.24.172.11:50001/huya/23829543
27,http://120.24.172.11:50001/huya/23865161
28,http://120.24.172.11:50001/huya/11352958
29,http://120.24.172.11:50001/huya/11602082
30,http://120.24.172.11:50001/huya/11352940

yy轮播,#genre#

魔幻手机,http://120.24.172.11:50001/yy/1382851541
铁齿铜牙纪晓岚,http://120.24.172.11:50001/yy/1382701828
66车讯,http://120.24.172.11:50001/yy/1382571192
朵宝陪你看狄仁杰,http://120.24.172.11:50001/yy/1353753252
小太阳 正在直播,http://120.24.172.11:50001/yy/29067083
【经典抗战剧】,http://120.24.172.11:50001/yy/1354806550
小甜甜    闯关东,http://120.24.172.11:50001/yy/1354689861
跨过鸭绿江,http://120.24.172.11:50001/yy/1354508622
丫头动漫 斗罗斗破,http://120.24.172.11:50001/yy/1458722520
大家车言论,http://120.24.172.11:50001/yy/1382570702
蜗牛车志,http://120.24.172.11:50001/yy/1346966271
僵尸  港片电影,http://120.24.172.11:50001/yy/1382780025
李连杰功夫 经典武侠,http://120.24.172.11:50001/yy/74613175
十八动漫,http://120.24.172.11:50001/yy/1354076248
24小时陪你看,http://120.24.172.11:50001/yy/1331686180
火凤凰之战狼七,http://120.24.172.11:50001/yy/1463088777
精彩动漫,http://120.24.172.11:50001/yy/1420843376
雪豹2,http://120.24.172.11:50001/yy/1450496699
甜心 正在直播,http://120.24.172.11:50001/yy/1454732419
开心果 正在直播,http://120.24.172.11:50001/yy/1457622044
燕双鹰,http://120.24.172.11:50001/yy/1354143942
武林外传经典搞笑,http://120.24.172.11:50001/yy/1462938994
【新三国】,http://120.24.172.11:50001/yy/1382851415
父母的爱情,http://120.24.172.11:50001/yy/1382768483
鹿鼎记,http://120.24.172.11:50001/yy/1460463356
惊恐盗暮鬼怪,http://120.24.172.11:50001/yy/1382749525
国漫动漫,http://120.24.172.11:50001/yy/1354768828
国漫 一起看正在直播,http://120.24.172.11:50001/yy/1351417866
鬼片.惊悚.港片,http://120.24.172.11:50001/yy/1355497884
欢乐集结号-每天笑不停,http://120.24.172.11:50001/yy/1382741642
雪儿 正在直播,http://120.24.172.11:50001/yy/1354143938
神探狄仁杰1—5部全集,http://120.24.172.11:50001/yy/1382705592
情满四合院-小人物的悲欢离合,http://120.24.172.11:50001/yy/1382851601
周星驰喜剧武侠恐怖好看,http://120.24.172.11:50001/yy/29945997
【经典港片】佟瑶,http://120.24.172.11:50001/yy/23531261
港片电影,http://120.24.172.11:50001/yy/33897188
喨剑电视剧,http://120.24.172.11:50001/yy/1453810838
布丁-玄幻电影正在直播,http://120.24.172.11:50001/yy/1455460998
新主播，求照顾,http://120.24.172.11:50001/yy/1382690406
倚天屠龙记,http://120.24.172.11:50001/yy/33300793
林正英j经典,http://120.24.172.11:50001/yy/1460889796
距离你500米,http://120.24.172.11:50001/yy/37264974
动漫,http://120.24.172.11:50001/yy/23993334
老妖恐鬼片,http://120.24.172.11:50001/yy/1354952229
火蓝刀锋,http://120.24.172.11:50001/yy/1458239444
鱼美美隋唐英雄传,http://120.24.172.11:50001/yy/1355102749
的直播间,http://120.24.172.11:50001/yy/1354129442
雪中悍刀行,http://120.24.172.11:50001/yy/1382660835
经典动漫,http://120.24.172.11:50001/yy/24180320
流行古装剧—知否知否应是绿肥红瘦,http://120.24.172.11:50001/yy/1354936134
二号交通站,http://120.24.172.11:50001/yy/1382735582
易中天品三国,http://120.24.172.11:50001/yy/1354931498
鬼片恐怖私家影院,http://120.24.172.11:50001/yy/1354209316
情满四合院,http://120.24.172.11:50001/yy/1382736888
动漫,http://120.24.172.11:50001/yy/25055036
华子系列,http://120.24.172.11:50001/yy/1354888726
刑事侦缉档案I,http://120.24.172.11:50001/yy/1382851585
中国味道 第4季-美食纪录片,http://120.24.172.11:50001/yy/1382736845
24【动漫】正在直播,http://120.24.172.11:50001/yy/1350984033
军旅剧（回忆经典）,http://120.24.172.11:50001/yy/1356306672
经典好剧,http://120.24.172.11:50001/yy/1354555195
惊悚，恐怖欢迎点播,http://120.24.172.11:50001/yy/67857780
玄幻道墓,http://120.24.172.11:50001/yy/1459714870
笑傲江湖 4K超清,http://120.24.172.11:50001/yy/1354282410
【科幻电影】,http://120.24.172.11:50001/yy/1355065896
林正英合集,http://120.24.172.11:50001/yy/1453996620
黄金瞳,http://120.24.172.11:50001/yy/1353215589
【新三国】吕布,http://120.24.172.11:50001/yy/1382851459
动漫,http://120.24.172.11:50001/yy/1354768831
勇敢的心 ~24经典好剧,http://120.24.172.11:50001/yy/1354744544
古装武侠剧,http://120.24.172.11:50001/yy/1382881708
生存大战，尽显人性,http://120.24.172.11:50001/yy/1414864186
华矩小九er 电 正在直播,http://120.24.172.11:50001/yy/1354690927
唐朝诡事录好24h,http://120.24.172.11:50001/yy/1353913646
寻秦记-穿越剧经典,http://120.24.172.11:50001/yy/1382851591
绝版鬼片超好看,http://120.24.172.11:50001/yy/1356245009
经典电影 港片枪战,http://120.24.172.11:50001/yy/1355076627
欢迎光临,http://120.24.172.11:50001/yy/1355532933
经典电视剧,http://120.24.172.11:50001/yy/25444932
战狼10086,http://120.24.172.11:50001/yy/1382773686
康熙王朝,http://120.24.172.11:50001/yy/1382851583
亲爱的热爱的,http://120.24.172.11:50001/yy/1354932433
《石敢当》六耳猕猴,http://120.24.172.11:50001/yy/1394156613
大侦探霍桑,http://120.24.172.11:50001/yy/1382737886
易中天品三国完整版,http://120.24.172.11:50001/yy/1461244449
老卓电影,http://120.24.172.11:50001/yy/1354770516
电视剧电影精彩播放中,http://120.24.172.11:50001/yy/1355166518
电影,http://120.24.172.11:50001/yy/37454459
一剑开天门,http://120.24.172.11:50001/yy/34313906
1930年代经典电影,http://120.24.172.11:50001/yy/1356363815
飞虎之雷霆极战,http://120.24.172.11:50001/yy/1382736869
宝莲灯前传,http://120.24.172.11:50001/yy/1354931631
农家小菜,http://120.24.172.11:50001/yy/1382736894
以家人之名,http://120.24.172.11:50001/yy/1382736908
动漫,http://120.24.172.11:50001/yy/1382788679
一分钟学道菜,http://120.24.172.11:50001/yy/1382736901
小宝让你乐翻天：6到9集,http://120.24.172.11:50001/yy/1354930971
我爱我家,http://120.24.172.11:50001/yy/1382851580
超炫科幻大片,http://120.24.172.11:50001/yy/1382736840
田园生活,http://120.24.172.11:50001/yy/1382736898
宫心计-港剧-古装,http://120.24.172.11:50001/yy/1354933540
����������,http://120.24.172.11:50001/yy/1382851578
二号交通站,http://120.24.172.11:50001/yy/1354930965
原始人大挑战,http://120.24.172.11:50001/yy/1382736884
黄大妮-电视剧,http://120.24.172.11:50001/yy/1354930904
欢乐集结号,http://120.24.172.11:50001/yy/1354931582
宫心计,http://120.24.172.11:50001/yy/1382828769
妖神记,http://120.24.172.11:50001/yy/1382745171
新世界,http://120.24.172.11:50001/yy/1382736850
憨豆先生-经典喜剧,http://120.24.172.11:50001/yy/1354936239
粟裕大将-影视,http://120.24.172.11:50001/yy/1354926542
一笑倾城,http://120.24.172.11:50001/yy/1382735553
哑巴竟然会说话,http://120.24.172.11:50001/yy/1354932427
强悍“杀猪婆”的励志人生,http://120.24.172.11:50001/yy/1354658062
征服,http://120.24.172.11:50001/yy/1461655788
白鹿原-国内经典战争片,http://120.24.172.11:50001/yy/1354931488
